longitude,latitude,housingMedianAge,population,households,medianIncome,AveBedrms,AveRooms,AveOccupancy,logMedVal
-122.2,37.78,52,1225,423,3.5398,1.0472813238770686,5.4373522458628845,2.895981087470449,13.76881057211683
-122.2,37.78,39,1071,376,3.1167,1.0611702127659575,4.659574468085107,2.848404255319149,13.464766085791334
-122.2,37.78,50,1128,378,2.5401,1.066137566137566,4.939153439153439,2.984126984126984,13.533593963359943
-122.2,37.77,43,1537,484,2.898,1.037190082644628,5.020661157024794,3.175619834710744,13.462873081248663
-122.21,37.78,44,1240,393,2.3125,1.0534351145038168,4.399491094147582,3.1552162849872776,13.271621726803682
-122.19,37.78,52,469,168,2.875,1.0714285714285714,6.107142857142857,2.7916666666666665,13.780368458348358
-122.19,37.77,52,1086,425,3.3715,1.0070588235294118,5.105882352941176,2.5552941176470587,13.658404976806777
-122.19,37.77,52,1144,417,3.5114,1.0671462829736211,5.585131894484412,2.7434052757793763,13.715312554136704
-122.19,37.78,52,1109,375,4.3125,1.1066666666666667,6.645333333333333,2.957333333333333,13.811566425844847
-122.19,37.78,52,984,369,3.22,1.075880758807588,5.956639566395664,2.6666666666666665,13.754932982306697
-122.18,37.78,33,575,47,3.875,0.6595744680851063,3.021276595744681,12.23404255319149,14.17243403336454
-122.19,37.78,49,496,209,5.2328,0.9808612440191388,5.660287081339713,2.373205741626794,13.87815324491062
-122.19,37.78,52,555,190,3.7262,1.0157894736842106,5.631578947368421,2.9210526315789473,13.828922626097414
-122.2,37.78,45,869,327,4.5893,1.0152905198776758,5.400611620795107,2.6574923547400613,13.805253509717362
-122.18,37.79,39,236,106,5.2578,0.8962264150943396,5.820754716981132,2.2264150943396226,14.307316482866105
-122.18,37.79,41,626,214,7.0875,1.088785046728972,6.593457943925234,2.925233644859813,14.250002617336836
-122.18,37.79,46,922,329,3.9712,1.1762917933130699,6.410334346504559,2.802431610942249,14.082640114238982
-122.19,37.79,47,582,256,2.9514,0.94921875,4.80078125,2.2734375,14.026006317589639
-122.19,37.79,50,546,201,2.6667,1.0796019900497513,4.746268656716418,2.716417910447761,13.868873655654903
-122.18,37.81,37,620,266,5.4446,0.9849624060150376,6.176691729323308,2.330827067669173,14.63598974592154
-122.18,37.8,34,442,195,6.2838,1,6.948717948717949,2.2666666666666666,14.571000704118696
-122.18,37.8,23,955,328,6.7527,1.024390243902439,7.064024390243903,2.9115853658536586,14.447504676149588
-122.13,37.77,24,916,324,7.0712,0.9783950617283951,7.589506172839506,2.8271604938271606,14.476117071199083
-122.16,37.79,22,4985,1967,5.9849,1.0411794611082867,6.528723945094052,2.5343162175902387,14.747550942828008
-122.17,37.78,42,651,267,3.6875,0.9737827715355806,5.707865168539326,2.438202247191011,13.760796602403325
-122.17,37.77,30,1704,703,2.875,1.0611664295874823,4.731152204836415,2.4238975817923185,13.587537286282709
-122.18,37.78,43,1085,407,3.4205,1.0810810810810811,4.877149877149877,2.6658476658476657,13.599375626118846
-122.18,37.78,50,713,284,3.2984,1.1338028169014085,5.78169014084507,2.51056338028169,13.785388734484444
-122.17,37.78,49,468,181,3.875,0.9779005524861878,4.933701657458563,2.585635359116022,13.631725397112506
-122.17,37.78,52,296,121,4.175,1.0578512396694215,5.396694214876033,2.446280991735537,13.659203865341858
-122.16,37.77,47,570,218,4.375,0.9954128440366973,5.761467889908257,2.614678899082569,13.793944260615586
-122.16,37.77,48,446,180,4.7708,1.0777777777777777,5.427777777777778,2.477777777777778,13.753462393871002
-122.16,37.77,45,968,384,3.5739,1.0338541666666667,6.052083333333333,2.5208333333333335,13.889975165123332
-122.16,37.77,39,857,316,3.0958,1.1044303797468353,5.0094936708860756,2.712025316455696,13.673489763340198
-122.17,37.77,39,912,322,3.3958,1.062111801242236,5.0062111801242235,2.8322981366459627,13.642309542620353
-122.17,37.77,31,1360,452,1.871,1.1792035398230087,5.3628318584070795,3.0088495575221237,13.12760953151871
-122.17,37.76,41,1074,355,1.9356,1.0338028169014084,4.490140845070423,3.0253521126760563,13.126340915835732
-122.17,37.76,47,965,382,2.1842,1.081151832460733,5.544502617801047,2.526178010471204,13.32730417393316
-122.18,37.76,37,933,320,2.2917,1.11875,4.921875,2.915625,13.31767173046065
-122.17,37.76,38,987,354,2.4333,1.1214689265536724,4.983050847457627,2.788135593220339,13.218975718493938
-122.18,37.76,50,907,246,1.9479,1.0609756097560976,4.82520325203252,3.686991869918699,13.112292989902388
-122.18,37.76,52,447,165,3.9063,1.0606060606060606,4.569696969696969,2.709090909090909,13.166258155243462
-122.18,37.76,49,1299,451,1.8407,1.0022172949002217,5.117516629711751,2.8802660753880267,13.201273983657593
-122.18,37.77,27,396,157,2.0786,1.5031847133757963,5.789808917197452,2.522292993630573,13.210748805533829
-122.18,37.77,42,877,268,2.8125,0.9589552238805971,4.402985074626866,3.2723880597014925,13.20838740840021
-122.18,37.76,43,1111,367,1.8913,1.111716621253406,5.498637602179836,3.02724795640327,13.133931702471784
-122.19,37.76,49,790,269,1.7056,1.0483271375464684,5.08550185873606,2.936802973977695,13.136450871058576
-122.18,37.77,52,1479,554,2.2768,0.9873646209386282,4.953068592057762,2.6696750902527078,13.195312332151866
-122.18,37.77,51,1173,438,3.2552,1.0753424657534247,4.810502283105023,2.6780821917808217,13.450492009278285
-122.18,37.77,52,1029,366,2.0556,0.9890710382513661,4.775956284153006,2.8114754098360657,13.239864284715761
-122.19,37.76,52,1030,350,2.4659,1.1171428571428572,5.782857142857143,2.942857142857143,13.177239671050293
-122.2,37.76,47,826,279,1.75,0.9283154121863799,4,2.960573476702509,13.06239932027375
-122.19,37.77,41,1412,454,2.0469,1.1233480176211454,4.484581497797357,3.1101321585903086,13.109720281894276
-122.19,37.77,45,1132,349,2.7159,1.1260744985673352,5.306590257879656,3.2435530085959887,13.255852625660102
-122.19,37.76,41,522,159,1.2083,1.3018867924528301,5.7924528301886795,3.2830188679245285,12.87004311696918
-122.19,37.76,45,630,237,1.925,1.0042194092827004,4.198312236286919,2.6582278481012658,12.895146432976803
-122.2,37.75,36,531,133,1.5809,0.9924812030075187,4.556390977443609,3.992481203007519,12.82968809918622
-122.2,37.76,37,1925,667,1.4097,1.103448275862069,4.017991004497751,2.886056971514243,13.04754297743346
-122.19,37.76,38,1144,351,0.7683,1.0541310541310542,4.253561253561253,3.259259259259259,13.008837400979463
-122.19,37.75,19,1481,520,1.3194,1.0865384615384615,4.244230769230769,2.848076923076923,13.003200134789225
-122.19,37.75,28,435,162,0.8012,1.1666666666666667,5.283950617283951,2.685185185185185,13.008837400979463
-122.19,37.76,26,984,303,1.9479,0.9801980198019802,4.267326732673268,3.2475247524752477,13.06374042829746
-122.19,37.74,36,567,159,1.1765,1.3333333333333333,5.327044025157233,3.5660377358490565,13.081033987266682
-122.18,37.74,42,380,123,2.3456,1.2520325203252032,4.3983739837398375,3.089430894308943,13.032492197464787
-122.19,37.73,44,825,244,2.1538,1.0368852459016393,4.368852459016393,3.3811475409836067,12.978928594495052
-122.19,37.74,43,417,155,2.5139,0.9483870967741935,4.561290322580645,2.6903225806451614,13.031114126598862
-122.19,37.73,45,801,287,1.2625,1.0139372822299653,5.32404181184669,2.7909407665505226,13.048901512736167
-122.18,37.73,42,646,198,2.9063,1.0858585858585859,4.590909090909091,3.2626262626262625,12.98324920070442
-122.18,37.73,43,855,285,2.5192,1.0280701754385966,4.8807017543859645,3,12.930298671427803
-122.18,37.73,44,435,136,2.1111,0.875,4.029411764705882,3.198529411764706,12.978928594495052
-122.18,37.73,42,2736,780,2.455,1.1205128205128205,5.223076923076923,3.5076923076923077,13.017241823282198
-122.17,37.74,41,1481,414,2.4028,1.0748792270531402,3.896135265700483,3.577294685990338,13.213105363735503
-122.17,37.74,47,327,137,2.15,0.9781021897810219,3.3795620437956204,2.386861313868613,13.207204889015808
-122.17,37.74,43,494,179,2.4776,1.0782122905027933,4.569832402234637,2.7597765363128492,13.258118636245497
-122.17,37.73,43,1231,341,2.1587,1.0879765395894427,4.319648093841642,3.6099706744868034,13.073084646857964
-122.18,37.74,35,323,109,1.8438,1.1559633027522935,4.623853211009174,2.963302752293578,13.125070899141217
-122.17,37.74,46,749,225,3.0298,1.0044444444444445,4.56,3.328888888888889,13.324102315716292
-122.17,37.74,46,693,178,2.25,1.0280898876404494,4.320224719101123,3.893258426966292,13.04209273026498
-122.18,37.74,46,1339,354,2.2467,1.1045197740112995,5.940677966101695,3.7824858757062145,13.104557534727295
-122.18,37.75,45,282,80,4.0469,0.95,4.125,3.525,12.993267932396746
-122.18,37.75,46,621,195,1.325,1.117948717948718,4.825641025641025,3.1846153846153844,13.081033987266682
-122.17,37.75,38,732,259,1.6196,1.0772200772200773,3.83011583011583,2.8262548262548264,13.054319661745684
-122.18,37.75,45,901,260,2.1731,1.0038461538461538,3.8076923076923075,3.4653846153846155,13.011645705183348
-122.19,37.75,36,482,150,1.9167,1.7533333333333334,7.506666666666667,3.2133333333333334,13.022810841429353
-122.18,37.75,43,652,213,2.069,1.0938967136150235,4.863849765258216,3.0610328638497655,13.04754297743346
-122.18,37.75,36,651,166,1.712,1.2891566265060241,6.307228915662651,3.9216867469879517,13.013047289756596
-122.17,37.76,33,999,286,2.5625,1.0734265734265733,4.475524475524476,3.493006993006993,13.109720281894276
-122.17,37.75,43,907,306,1.9821,1.0457516339869282,5.186274509803922,2.9640522875816995,13.220146202055545
-122.17,37.75,41,828,230,2.5043,1.1782608695652175,5.465217391304348,3.6,13.147719333564583
-122.17,37.75,44,763,254,2.3281,0.9763779527559056,4.7952755905511815,3.0039370078740157,13.1032632183273
-122.17,37.75,48,935,349,1.4375,1.1174785100286533,5.017191977077364,2.679083094555874,13.118699691709262
-122.16,37.76,45,1437,484,2.5122,1.06198347107438,4.75,2.96900826446281,13.186913755439143
-122.16,37.75,38,1516,482,1.5625,1.2946058091286308,5.097510373443983,3.145228215767635,13.140219306981239
-122.17,37.75,47,597,185,3.1587,1.1405405405405404,5.394594594594595,3.227027027027027,13.24445510917573
-122.17,37.76,40,949,342,1.8426,1.0029239766081872,4.926900584795321,2.7748538011695905,13.178453391479579
-122.16,37.76,46,881,302,4.6696,1.0165562913907285,6.049668874172186,2.9172185430463577,13.810866699629162
-122.16,37.76,36,1438,519,2.4598,1.1059730250481696,5.358381502890174,2.770712909441233,13.747561162191639
-122.15,37.76,39,763,270,6.0749,1.0592592592592593,6.7518518518518515,2.825925925925926,14.019018954321298
-122.14,37.77,27,1297,355,4.8304,1.028169014084507,6.27887323943662,3.6535211267605634,14.420224232453075
-122.14,37.76,34,545,211,5.5701,1.09478672985782,7.170616113744076,2.5829383886255926,14.306407032443063
-122.13,37.76,26,1222,533,5.37,0.9212007504690432,6.127579737335835,2.292682926829268,14.404876845068193
-122.12,37.75,33,808,219,6.86,1.1917808219178083,8.26027397260274,3.689497716894977,14.29359862637104
-122.12,37.75,28,329,109,7.6923,1.018348623853211,7.284403669724771,3.018348623853211,14.61217794247378
-122.14,37.75,36,299,109,4.0313,0.963302752293578,6.330275229357798,2.743119266055046,14.010813007168691
-122.14,37.75,33,579,202,6.8323,0.9900990099009901,6.603960396039604,2.866336633663366,14.32042332547006
-122.13,37.75,30,137,50,4.975,1.08,8.28,2.74,14.545050135318586
-122.13,37.75,36,229,93,5.3602,1,8.258064516129032,2.4623655913978495,14.612875123459062
-122.13,37.74,41,1476,648,5,1.0277777777777777,6.790123456790123,2.2777777777777777,14.288527461609034
-122.16,37.75,46,429,154,2.925,1.0454545454545454,6.194805194805195,2.7857142857142856,13.650385418505651
-122.15,37.75,40,849,255,3.8913,1.003921568627451,5.666666666666667,3.3294117647058825,13.508377604589368
-122.15,37.75,44,946,331,3.225,1.2054380664652569,5.854984894259819,2.8580060422960725,13.591779268222743
-122.15,37.74,41,571,191,3.1458,0.9319371727748691,4.481675392670157,2.9895287958115184,13.546878670198138
-122.16,37.75,24,1137,386,2.537,1.1761658031088082,4.637305699481865,2.9455958549222796,13.32730417393316
-122.16,37.75,44,378,135,2.5568,0.9703703703703703,4.57037037037037,2.8,13.360913871971878
-122.15,37.74,43,853,272,3.5083,1.0110294117647058,5.084558823529412,3.136029411764706,13.468542772272702
-122.15,37.74,49,764,282,3.3125,0.9822695035460993,4.698581560283688,2.7092198581560285,13.43020588896497
-122.16,37.75,40,928,261,1.8235,1.1264367816091954,4.7011494252873565,3.5555555555555554,13.183295503896375
-122.16,37.75,35,406,133,3.8047,1.0526315789473684,5.015037593984962,3.0526315789473686,13.17237193891478
-122.17,37.74,34,824,280,2.2917,1.0035714285714286,4.367857142857143,2.942857142857143,13.150208512025593
-122.17,37.75,37,835,259,2.4962,1.1081081081081081,5.324324324324325,3.223938223938224,13.141472713099867
-122.16,37.74,43,826,295,4.0417,1.0169491525423728,5.2,2.8,13.343181094315518
-122.16,37.74,46,567,211,3.4844,0.8578199052132701,4.876777251184834,2.6872037914691944,13.537151584139988
-122.16,37.74,52,355,144,4.1458,1.0208333333333333,5.354166666666667,2.4652777777777777,13.654402188219805
-122.16,37.74,47,533,166,2.625,1.3433734939759037,4.963855421686747,3.210843373493976,13.218975718493938
-122.16,37.74,44,609,215,2.0227,1.1116279069767443,5.102325581395349,2.832558139534884,13.274972870505808
-122.29,37.9,49,576,236,3.3333,1.0084745762711864,5.436440677966102,2.440677966101695,14.410708078134498
-122.29,37.9,52,594,286,5.338,0.9195804195804196,5.608391608391608,2.076923076923077,14.385930782284165
-122.29,37.89,52,870,377,3.4732,1.1193633952254642,5.962864721485412,2.3076923076923075,14.275984416642363
-122.3,37.9,38,1027,509,3.5125,1.0255402750491158,4.445972495088409,2.017681728880157,14.168337858063225
-122.29,37.89,52,693,326,3.1375,1.0705521472392638,4.819018404907975,2.125766871165644,14.193200948707824
-122.3,37.89,46,815,375,2.8036,1.072,4.053333333333334,2.1733333333333333,14.101820925811223
-122.3,37.9,15,2420,1146,4.5824,1.057591623036649,4.43542757417103,2.1116928446771377,14.321321763015758
-122.3,37.89,36,518,276,3.0208,1.0615942028985508,3.902173913043478,1.8768115942028984,14.072649703918243
-122.3,37.89,52,620,275,4.0875,1.029090909090909,4.538181818181818,2.2545454545454544,14.15336570494501
-122.33,37.89,42,551,266,4.5268,1.093984962406015,5.045112781954887,2.0714285714285716,14.078765260994198
-122.34,37.88,37,2556,924,1.7375,1.0064935064935066,3.3127705627705626,2.7662337662337664,14.680541698485435
-122.29,37.89,52,1498,696,3.1795,1.0028735632183907,4.556034482758621,2.1522988505747125,14.137142455238273
-122.29,37.88,50,523,227,3.8672,1.1497797356828194,5.334801762114537,2.303964757709251,14.129209565653117
-122.29,37.89,52,374,153,5.1675,1.1437908496732025,6.398692810457517,2.4444444444444446,14.384656543926647
-122.29,37.89,52,1004,371,5.1696,1.0242587601078168,6.115902964959568,2.706199460916442,14.344878142198096
-122.28,37.88,52,769,334,4.2614,0.9940119760479041,5.520958083832335,2.302395209580838,14.344438119235008
-122.29,37.89,52,940,423,5.0551,0.9952718676122931,5.148936170212766,2.2222222222222223,14.208657500482817
-122.27,37.9,42,645,256,5.6228,1.0703125,6.4453125,2.51953125,14.761109513604726
-122.26,37.9,52,705,288,7.8864,0.96875,6.690972222222222,2.4479166666666665,14.704280700613225
-122.27,37.9,52,684,275,7.9556,0.9927272727272727,7.56,2.4872727272727273,14.758042027123409
-122.27,37.9,52,572,236,6.174,1.0169491525423728,7.639830508474576,2.4237288135593222,14.709098470541793
-122.27,37.9,52,671,253,6.9414,1.0671936758893281,8.067193675889328,2.652173913043478,14.883345796764003
-122.27,37.89,52,975,365,8.8342,1.021917808219178,8.345205479452055,2.671232876712329,14.91860799327741
-122.28,37.9,52,779,312,7.1754,1.0512820512820513,7.42948717948718,2.496794871794872,14.722164982181335
-122.28,37.9,52,658,244,10.0825,1.0245901639344261,8.209016393442623,2.69672131147541,14.825445293619726
-122.28,37.9,52,819,335,4.9083,0.9791044776119403,6.749253731343283,2.444776119402985,14.6699790524718
-122.28,37.89,52,412,168,5.7912,1.005952380952381,7.291666666666667,2.4523809523809526,14.602724395555446
-122.28,37.89,52,835,369,4.5893,1.1056910569105691,6.273712737127371,2.2628726287262872,14.464678115625919
-122.28,37.89,52,722,306,5.4171,1.0751633986928104,6.764705882352941,2.3594771241830066,14.472185443437981
-122.28,37.89,52,1085,487,4.125,0.971252566735113,5.371663244353183,2.2279260780287475,14.385930782284165
-122.27,37.89,52,973,355,7.266,1.0309859154929577,7.436619718309859,2.740845070422535,14.74786087410599
-122.27,37.89,52,723,272,5.3989,1.0772058823529411,7.272058823529412,2.6580882352941178,14.632226541611464
-122.26,37.9,37,903,362,7.8336,0.925414364640884,6.132596685082873,2.494475138121547,14.748480486189946
-122.25,37.89,41,356,181,6.1593,1.0773480662983426,6.2154696132596685,1.9668508287292819,14.660656476808864
-122.26,37.89,52,1005,462,6.381,1.0692640692640694,6.662337662337662,2.175324675324675,14.654623236506264
-122.26,37.89,52,1205,504,6.6828,1.0535714285714286,7.353174603174603,2.390873015873016,14.747240927999334
-122.25,37.89,37,987,450,7.5385,1.0155555555555555,6.666666666666667,2.1933333333333334,14.680541698485435
-122.25,37.89,42,1031,448,6.7138,1.0267857142857142,6.390625,2.3013392857142856,14.740087422850538
-122.26,37.88,52,894,404,6.2425,1.0321782178217822,6.314356435643564,2.212871287128713,14.810282802166462
-122.26,37.88,52,823,377,5.7979,1.0875331564986737,5.981432360742706,2.183023872679045,14.87726989406167
-122.27,37.88,52,1232,621,4.2813,1.0434782608695652,5.4106280193236715,1.9838969404186795,14.443877548558898
-122.27,37.88,52,669,367,3.5417,1.0653950953678475,4.613079019073569,1.8228882833787465,14.454324860102473
-122.27,37.88,44,989,550,3.0132,1.0763636363636364,4.094545454545455,1.798181818181818,14.394389812700894
-122.28,37.88,52,1058,464,4.1429,1.0581896551724137,5.377155172413793,2.2801724137931036,14.336931853383883
-122.28,37.88,52,506,207,4.1912,0.966183574879227,5.763285024154589,2.4444444444444446,14.31411453221862
-122.28,37.88,52,489,218,3.9167,0.9862385321100917,5.376146788990826,2.243119266055046,14.225374340373502
